date,description,amount,category
2024-03-06,# YANG-CUNNINGHAM 805 SD WEST MICHELLE WI  26G9,5.03,Streaming
2024-02-22,REF HAMMOND PLC 096 NE CATHYFURT SC  39H8,93.4,Restaurants
2025-11-26,TXN MENDOZA-CHEN 272 ND NORTH BRENDA CO  03w9,301.92,Clothing
2025-01-19,"ONLINE PAYMENT FOSTER, RODRIGUEZ AND MARQUEZ 780 AL EAST ASHLEYSTAD MA  80d1",32.56,Public Transport
2025-12-06,# GRIFFIN AND SONS 118 WI WEST MICHELLE MT  11b6,140.43,Clothing
2024-05-23,# BULLOCK-BAKER 523 PR WEBERCHESTER UT  85h7,11.43,Streaming
2024-09-20,# MORROW-RODRIGUEZ 161 TN PORT GREGG MO  74u4,456.0,Other
2025-04-07,"ONLINE PAYMENT HERRERA, WOODS AND WEST 366 MP PORT DERRICKMOUTH NC  68e5",38.65,Groceries
2025-02-16,"PURCHASE AUTHORIZED SALAZAR, MOORE AND OLSEN 353 NJ WEST TAMMY FL  45S3",289.53,Other
2025-02-02,REF WILLIAMS INC 036 IN PORT GABRIELAFURT MA  99Q1,67.25,Groceries
2025-07-20,DEBIT MARSHALL INC 719 IN LAKE CAROLYNMOUTH MA  56M5,150.92,Other
2024-12-06,DEBIT SOTO PLC 706 MI NEW CHARLES LA  35l1,70.87,Groceries
2024-09-04,# KELLY-LANE 672 AR DAYSIDE NY  51C2,146.63,Groceries
2025-11-01,"TXN MILLER, GARCIA AND HART 088 OK SMITHVILLE MN  24s3",129.73,Other
2024-10-08,"# GALLAGHER, HUBER AND CLARK 082 LA NORTH KRISTINAFURT HI  32V2",36.25,Public Transport
2025-01-04,"INV STANLEY, ROSE AND TOWNSEND 469 SD MORGANFURT OH  45i1",187.75,Hotels
2024-03-31,PAYMENT JOHNSON GROUP 856 NV MARTINMOUTH PA  28d7,39.95,Restaurants
2025-12-27,REF MULLINS LTD 489 KS NORTH AMANDA TX  64e4,315.76,Other
2024-04-03,REF WARD-LAWRENCE 279 DC NEW LAURAFURT KS  51q7,529.56,Airfare
2025-12-27,# SHERMAN PLC 442 MH NEW SHANNON ME  01b2,443.61,Other
2024-08-16,INV AGUILAR PLC 993 CT DAVISBURGH AL  56q7,34.54,Gas
2025-09-15,"ONLINE PAYMENT SOLIS, MENDEZ AND SKINNER 424 IN NORTH JONATHANCHESTER IA  00F8",6.21,Coffee Shops
2025-06-16,POS WATSON LTD 871 GA PORT DERRICKSTAD GA  84x2,4.04,Coffee Shops
2025-04-13,TXN SMITH-LEWIS 631 NV EAST ELIZABETH OR  27O1,468.88,Other
2024-08-28,PAYMENT HULU LAKE NICHOLASLAND NH  57g1,11.16,Streaming
2024-06-13,DEBIT ROBERTSON AND SONS 739 OH ASHLEYBURY WY  53K7,318.88,Clothing
2024-10-15,REF ALLEN AND SONS 978 NE PORT ROBERT OK  20Y3,157.68,Utilities
2026-01-08,ONLINE PAYMENT MACK-RHODES 091 UT NEW JEFFREY SD  82n3,61.96,Clothing
2025-03-25,PAYMENT PADILLA INC 144 AK NEW CHRISTINA MS  00O7,287.74,Utilities
2025-08-11,POS JACKSON AND SONS 129 ND EAST JOSEPHTOWN VT  54R6,144.54,Restaurants
2025-02-04,"INV GRIFFITH, PARKER AND ROBBINS 933 AS SOUTH TAMARA MN  53B9",166.29,Groceries
2024-07-20,"TXN EDWARDS, WALLACE AND FLEMING 996 KS LAKE STEPHANIESTAD CO  01B6",964.36,Electronics
2025-08-31,DEBIT RAMSEY AND SONS 516 AR NORTH JUSTINSIDE CO  13M7,15.76,Streaming
2025-01-03,TXN GALLEGOS-BOWERS 519 MI MARTINMOUTH MN  78g8,51.48,Groceries
2024-04-14,TXN SANCHEZ AND SONS 055 MI SOUTH MARKFURT WV  98V9,6.64,Coffee Shops
2024-08-02,"DEBIT RAMIREZ, MARTINEZ AND JONES 577 HI YOUNGFURT MO  21M3",265.49,Clothing
2025-01-03,"POS CLARK, MORRIS AND JOHNSON 035 ID KRISTYFURT NC  41H8",20.8,Gas
2024-07-01,POS ADAMS-RODGERS 967 TX JOHNATHANBURGH SC  27Z0,18.87,Public Transport
2025-05-27,POS CHOICE HOTELS STEVENVIEW MI  16O6,172.85,Hotels
2026-02-08,POS JENKINS-HAYES 655 VI NICHOLASSHIRE GA  84m1,347.84,Hotels
2025-10-23,REF HAAS LLC 528 GU DONALDBURGH PR  43b2,101.8,Airfare
2026-02-13,"# LYNCH, FINLEY AND MORRIS 081 NC PATELBOROUGH WI  80L9",171.28,Other
2024-12-13,ONLINE PAYMENT HOOPER LTD 048 PR SOPHIAMOUTH NM  78u7,286.68,Utilities
2024-05-26,REF SANDERS AND SONS 085 NJ ANDREWCHESTER WV  97v7,214.86,Airfare
2025-04-05,INV MITCHELL-SHANNON 582 TN FRENCHHAVEN CO  01t0,26.49,Public Transport
2024-06-08,REF GREEN-LANE 768 NC WEST LISA NV  34z3,1882.3,Electronics
2025-12-29,DEBIT ANDERSON GROUP 488 IL SOUTH SARAHBOROUGH WA  98F5,361.48,Other
2025-01-12,"TXN ARROYO, KELLY AND STEWART 270 WA SOUTH BRIAN IN  11T8",184.98,Groceries
2026-02-03,TXN TAYLOR-CARLSON 344 MN NORTH BECKYFURT ND  63t6,117.15,Restaurants
2024-12-06,PAYMENT HUBBARD-POTTER 744 LA JENNIFERPORT WA  01K9,29.91,Restaurants
2025-05-28,PAYMENT PETERSON LTD 328 AL WEST NANCY NC  16M5,495.43,Clothing
2025-01-05,DEBIT AT&T NEW CHRISTOPHERTOWN RI  33o8,185.73,Utilities
2025-09-27,TXN QUINN GROUP 221 AR PIERCEBOROUGH GA  26K8,45.92,Clothing
2026-01-06,"DEBIT SULLIVAN, GORDON AND THOMPSON 647 TN SOUTH TANYABOROUGH NV  39F4",20.71,Public Transport
2024-04-16,"INV DUNLAP, HOUSTON AND TODD 885 NH STEPHANIECHESTER AR  98A6",89.37,Restaurants
2024-08-22,DEBIT LARSEN-MCDANIEL 527 RI EAST ALAN CT  26L8,19.83,Restaurants
2025-05-05,INV MCINTYRE LLC 583 CA PORT JOSEPH CA  34a3,24.01,Public Transport
2025-09-12,REF MARSHALL INC 537 CT SOUTH ANTHONY MS  48s7,139.2,Groceries
2024-10-16,"PAYMENT HALL, ADAMS AND RODGERS 626 NV NEW GREGORYVILLE MA  20x1",302.47,Other
2025-08-04,POS EBAY NEW JOSHUASHIRE IA  86G7,348.92,Other
2025-08-23,DEBIT NEWMAN LTD 648 NM TYLERTON MI  80u3,489.45,Other
2025-08-12,REF FOWLER-LEONARD 549 CO NORTH RICHARDFURT GU  12T3,66.76,Utilities
2025-07-14,PURCHASE AUTHORIZED WRIGHT-PEREZ 852 OK SOUTH CAROLYN CT  61f3,135.6,Utilities
2024-04-04,"# NEWMAN, YORK AND BANKS 732 ME JOSEPHTOWN ME  68B1",127.33,Groceries
2025-12-17,PURCHASE AUTHORIZED SHEPPARD-ROTH 094 MP NEW KYLEPORT AZ  27J4,141.29,Groceries
2025-11-30,# FISHER PLC 518 CT PORT ANNHAVEN SD  13s3,7.49,Coffee Shops
2025-03-29,REF MILLER LTD 066 MH WALKERFORT CT  12y7,71.94,Other
2024-07-14,POS MARTINEZ-THOMAS 519 KY DICKERSONVILLE HI  77G0,325.96,Other
2024-08-08,DEBIT HARRIS GROUP 492 KY SOUTH CHRISTINA FM  71y2,264.6,Clothing
2024-03-20,"# VELEZ, BEARD AND RICE 148 MS ZIMMERMANBERG NE  84O5",489.4,Other
2025-01-28,PURCHASE AUTHORIZED MCGEE-JOHNSON 547 AR MANNPORT GA  78x8,29.74,Gas
2025-08-21,"TXN JORDAN, HERNANDEZ AND WOLF 813 VA OLIVERBOROUGH WV  82C3",199.24,Groceries
2025-04-04,ONLINE PAYMENT GRANT LLC 269 WI NEW HAILEY PR  86T8,2.54,Coffee Shops
2024-09-06,"REF SHEPARD, MOON AND PALMER 866 AK MIRANDASTAD AK  62E1",343.2,Other
2026-01-01,DEBIT PERRY GROUP 282 NV MARTINEZSTAD VT  83h0,144.2,Restaurants
2024-10-18,"INV MARTINEZ, VELASQUEZ AND PAYNE 133 WA PORT CASSANDRAPORT AS  77G8",55.93,Gas
2024-09-29,PAYMENT ANDERSON AND SONS 168 PR NEW MICHAELBURY RI  48m1,95.93,Groceries
2024-08-13,"PURCHASE AUTHORIZED MALDONADO, RAMIREZ AND CHASE 056 RI LAKE TINA VT  43l2",2.75,Coffee Shops
2025-02-19,PURCHASE AUTHORIZED PARKER AND SONS 899 AR MALLORYBURY AL  12o0,9.27,Coffee Shops
2025-07-14,ONLINE PAYMENT TARGET DEBORAHSTAD MT  21y2,152.56,Groceries
2024-03-15,PAYMENT HAAS INC 186 SC LAKE KRISTIBERG CT  79a0,30.26,Restaurants
2025-02-16,"TXN MCCORMICK, STAFFORD AND ROBINSON 212 WV ANDREWBOROUGH MT  32R2",9.3,Streaming
2024-08-11,ONLINE PAYMENT WILKINSON-COLLINS 936 AS LAKE CODY UT  24u3,48.21,Other
2024-12-26,"PURCHASE AUTHORIZED GREEN, SMITH AND FRANCO 101 OR RYANBURY IL  43v7",307.75,Other
2025-08-06,PURCHASE AUTHORIZED EBAY LAKE STEVENBOROUGH NM  37N7,338.62,Other
2025-09-08,PURCHASE AUTHORIZED DAVID LTD 484 MH NEW MATTHEWFURT AR  33t7,138.51,Groceries
2025-06-26,TXN HARDING LLC 468 ME BRIANSHIRE NC  65V2,452.45,Other
2024-06-12,DEBIT WILLIAMS-HALL 089 SC SOUTH ASHLEYHAVEN AZ  63p3,14.11,Public Transport
2024-10-15,INV NEWEGG PORT CATHERINETOWN AZ  51s7,1114.17,Electronics
2024-09-07,DEBIT HERNANDEZ LLC 840 MS NEW JESSICAHAVEN NV  44c2,38.49,Groceries
2025-07-05,PAYMENT BEST AND SONS 704 SC NEW KEITHBOROUGH OH  54k4,10.16,Coffee Shops
2025-09-09,POS LEWIS-DANIEL 976 ND GARCIAFORT KY  33i9,433.65,Other
2025-10-13,DEBIT JACKSON-PARKER 129 IN WEST GARRETTBERG MP  38S5,135.73,Clothing
2024-07-27,# FISHER-OBRIEN 242 IL BIANCACHESTER IL  30g6,279.59,Insurance
2024-11-19,"ONLINE PAYMENT PARRISH, HAHN AND MCLAUGHLIN 749 MS ASHLEYTON KY  22w2",284.98,Other
2024-04-24,POS ROGERS-SHAFFER 578 FL LAKE SHERRYSHIRE SD  43V3,78.62,Restaurants
2024-12-08,"PAYMENT VASQUEZ, ANDERSON AND GARCIA 756 SD MARYBURGH MN  91G0",272.45,Other
2026-01-04,PAYMENT JIMENEZ LTD 029 PA RAMOSFURT OR  90u2,1660.52,Electronics
2025-08-02,REF HOFFMAN-CHAPMAN 318 CO EAST JOSHUAVIEW PW  96I5,53.28,Other
2024-06-11,PURCHASE AUTHORIZED THOMAS-CARTER 674 MN JESSICACHESTER OR  74S6,26.21,Groceries
2024-11-02,TXN OLD NAVY NORTH DARREN AS  22y2,473.9,Clothing
2024-11-20,INV RAMOS-PINEDA 262 ID NORTH TAMMIE FL  72t3,1094.2,Electronics
2025-02-05,REF GONZALEZ PLC 124 AS NEW JENNIFERLAND TX  03t8,77.42,Restaurants
2024-06-27,TXN RICHARDSON-EDWARDS 947 SC EAST MARCUS PW  14a9,23.06,Public Transport
2024-08-19,TXN MARTIN PLC 432 LA KRYSTALFORT AK  49C3,165.98,Other
2025-11-04,"POS JONES, FORD AND JONES 329 AZ SOUTH JACQUELINETON NY  60Y5",664.35,Electronics
2026-02-14,"PAYMENT MUNOZ, LUTZ AND WILSON 824 SC PHELPSBERG AK  90w6",235.83,Other
2024-09-21,PAYMENT BARRY INC 073 NH VANCETOWN SD  22g5,207.45,Utilities
2024-03-16,"REF THOMPSON, MURRAY AND MONTGOMERY 637 WI SOPHIALAND ME  35T7",98.84,Hotels
2025-11-08,PURCHASE AUTHORIZED GRAHAM-LOPEZ 325 MN ELIZABETHBURY IN  61F6,13.28,Coffee Shops
2025-11-29,POS ORTIZ-HOLLAND 744 IA EAST BENJAMIN MA  85J7,10.58,Coffee Shops
2024-11-30,INV KING INC 532 ND EAST STEVEN VI  61U7,30.74,Public Transport
2025-04-10,INV DOUGLAS GROUP 628 AK SOUTH BARBARA GU  20p1,428.44,Electronics
2025-04-21,PURCHASE AUTHORIZED MCMAHON GROUP 884 IA TURNERMOUTH MO  00e1,183.36,Groceries
2024-07-12,REF RHODES-BELL 440 WY PORT LISASHIRE VI  77F0,131.38,Restaurants
2025-03-21,ONLINE PAYMENT DAVIS-NUNEZ 045 HI LAKE CATHERINE SD  80R2,6.28,Coffee Shops
2024-04-24,"TXN KRAUSE, FIELDS AND POWERS 642 NV NORTH TINA AS  02T2",70.51,Other
2024-12-26,POS THOMAS LTD 946 DE KRISTINASTAD MP  28G7,14.47,Groceries
2024-03-16,INV GILBERT-BISHOP 442 CA ALLISONMOUTH WY  21T9,1203.95,Electronics
2024-04-30,"ONLINE PAYMENT PETERS, SIMS AND GOMEZ 112 MN JEFFERYFURT CT  24Z5",86.07,Gas
2025-08-06,"DEBIT RIGGS, TAYLOR AND CLARK 482 LA JOHNFURT LA  82c6",33.24,Gas
2025-06-12,"DEBIT CISNEROS, GARCIA AND CARROLL 653 AS NORTH NICHOLAS MO  93l3",887.51,Electronics
2024-12-02,"PAYMENT CHUNG, DAVIS AND MCNEIL 741 TN CONTRERASPORT TN  31y7",1458.61,Electronics
2025-04-06,PAYMENT TORRES-SELLERS 214 WA RUSSELLBERG OK  27N5,75.14,Groceries
2025-12-28,PURCHASE AUTHORIZED FLOWERS-LOPEZ 822 GA NEW MELISSA ND  94A7,279.95,Hotels
2024-06-03,"PAYMENT MCDANIEL, GLENN AND REILLY 428 NM SOUTH SARAHBURY FL  46j8",446.45,Other
2024-11-29,POS SHELTON INC 270 WV AMYBURY NE  27Q6,1415.01,Electronics
2025-03-02,ONLINE PAYMENT WADE-COLLINS 732 OH NEW MICHAEL MD  52y1,148.62,Groceries
2025-11-28,TXN JAMES-ALLEN 926 VI PORT DANIEL MD  34m2,176.91,Groceries
2025-04-28,"PAYMENT WEBB, CHUNG AND JOHNSON 001 DC EAST JUDITHMOUTH DC  55W4",78.48,Gas
2024-09-05,TXN PAYPAL MATTHEWVIEW MI  77a8,124.48,Other
2025-08-22,REF WHITE PLC 966 OR RHONDATOWN WA  60D3,65.82,Utilities
2024-07-26,POS ANDERSON AND SONS 640 HI LAKE BRIANNABERG NE  80D2,53.84,Gas
2024-07-31,"PAYMENT HIGGINS, RAY AND MCDONALD 132 DE LAKE ALYSSA NE  65a6",76.47,Restaurants
2025-02-18,TXN GOOGLE SERVICES LAKE WANDA OH  08U3,476.6,Other
2025-04-07,"INV OLSON, SMITH AND LONG 582 TN KATRINACHESTER KS  00A0",149.22,Other
2026-01-03,PAYMENT PUBLIX JAMESBERG WV  23j1,32.15,Groceries
2024-08-03,ONLINE PAYMENT GIBSON GROUP 005 FL KAYLABOROUGH ID  99q8,22.8,Public Transport
2024-11-16,"DEBIT JOHNSON, WILLIAMS AND MCINTOSH 258 CA WEST JENNIFER GA  14Y5",41.36,Clothing
2024-06-19,INV NELSON-MONTGOMERY 751 MD STANLEYHAVEN NC  82c4,486.44,Other
2024-03-15,PAYMENT GREEN-MANNING 114 WV MADISONHAVEN GA  18C9,116.37,Restaurants
2024-04-05,INV HERRING-OWENS 347 KS PORT GAVIN DE  85N1,3.44,Coffee Shops
2024-04-29,DEBIT DAVIS GROUP 630 NM EAST GABRIELLAHAVEN CO  25s6,28.08,Gas
2024-09-08,"ONLINE PAYMENT SMITH, BRADLEY AND THOMAS 760 VA NORTH BRYAN MI  14A2",231.29,Utilities
2025-09-06,# WASHINGTON-CRAWFORD 668 CT JACKSONBURGH OH  71i1,67.2,Restaurants
2024-04-30,PAYMENT AT&T EAST GINA CA  43v1,271.21,Utilities
2024-03-03,"POS DOMINGUEZ, BARNETT AND BROWN 438 AK NORTH KATHERINEFORT MP  85x3",184.91,Groceries
2024-11-14,DEBIT BRADY-JACKSON 158 MO WEST MELISSABERG OH  84y6,7.98,Coffee Shops
2025-02-10,PAYMENT LOPEZ-CARTER 669 DC NORTH JOHN KS  17A0,191.4,Groceries
2024-09-13,"# JOHNSON, MORRIS AND OSBORNE 550 NY NGUYENBOROUGH DE  57Q2",77.0,Other
2025-02-22,INV BLAIR LTD 524 MI JACKSONMOUTH GA  45E5,36.55,Restaurants
2024-02-27,REF TIM HORTONS NORTH COLTON IN  19g1,4.2,Coffee Shops
2024-09-12,PURCHASE AUTHORIZED BROWN-SMITH 317 HI PORT JON NC  32B2,153.65,Insurance
2026-02-17,"PURCHASE AUTHORIZED KANE, ARELLANO AND GREEN 945 IL JOHNSONBURGH NE  56C3",67.08,Groceries
2025-09-27,PAYMENT MOBIL PORT CORYSTAD RI  92g0,54.8,Gas
2025-11-14,PAYMENT WHITEHEAD-BURNS 286 CT SOUTH KENNETH IN  22n1,28.81,Public Transport
2025-02-12,# WILLIAMS-ANDERSON 486 AR JENNYBURGH ME  95O5,253.06,Clothing
2024-04-08,"PURCHASE AUTHORIZED HALE, WU AND LOPEZ 527 SD NEW CHERYL VT  73L4",497.14,Other
2025-02-12,TXN CHANG INC 317 AL WEST BRANDON MD  79s1,94.93,Restaurants
2025-07-13,# BLAKE LLC 385 CO DANIELLEMOUTH MI  08a7,769.08,Airfare
2026-01-20,"PAYMENT ROBERTSON, CAMPBELL AND NAVARRO 992 OH WEST STEPHANIEHAVEN NE  59j3",171.28,Groceries
2025-03-02,REF STEWART PLC 449 IN LAKE DIANE LA  29G1,49.5,Public Transport
2024-04-24,DEBIT HALL-JUAREZ 238 FM ABIGAILPORT OH  71f5,186.05,Other
2025-04-28,"TXN FERGUSON, GOMEZ AND COOK 338 SD ERICKSONSIDE OK  12Z3",18.76,Other
2024-06-10,REF NGUYEN INC 845 AZ JOANNEFORT KS  75P4,624.99,Electronics
2025-10-29,"ONLINE PAYMENT DOMINGUEZ, HENDERSON AND BROWN 496 ME NEW JENNIFERFORT KY  67a7",54.79,Restaurants
2025-02-04,INV VASQUEZ-ANDERSON 939 OR LAKE ROBERT NC  70k9,178.56,Hotels
2025-09-06,REF TAYLOR GROUP 031 KY NEW JAMIE MH  68w0,132.81,Other
2024-08-28,PAYMENT JOHNSON LLC 625 WV JAMESBERG AL  05J3,439.89,Other
2025-06-10,"# WILKERSON, FLORES AND HERNANDEZ 296 MO WOODLAND MS  19w3",19.0,Streaming
2025-03-28,PURCHASE AUTHORIZED SHARP INC 088 NM SOUTH FREDERICKBURGH ME  27n7,288.11,Clothing
2025-11-19,POS MARTIN INC 789 IL EAST AUTUMNLAND AR  05x2,38.89,Groceries
2025-05-21,INV SLOAN AND SONS 262 KY NEW JACOB AL  56t1,102.64,Restaurants
2025-07-20,"INV HAMILTON, COOPER AND MACDONALD 728 KS HICKSBOROUGH AZ  29d6",7.35,Coffee Shops
2025-03-06,POS BROWN-TRUJILLO 876 SD SCOTTTON SD  63O2,6.02,Streaming
2024-05-25,POS PEREZ-YOUNG 939 CA GIBSONTOWN MP  36r7,81.36,Restaurants
2025-11-11,POS WILLIAMS-STEELE 996 UT SOUTH SCOTTTOWN MN  24y4,55.04,Gas
2024-05-11,"DEBIT ACOSTA, HARMON AND MARTINEZ 147 IN LAKE TIFFANY NH  23W4",288.47,Utilities
2025-04-23,PURCHASE AUTHORIZED THOMAS LLC 099 DC ERICSIDE NH  83H0,1886.96,Electronics
2025-11-13,DEBIT HOWARD-LAWRENCE 040 MO EAST JASMINEVIEW CT  43L1,1823.42,Electronics
2024-04-09,# WU AND SONS 222 MS EAST ERICTON MT  62V5,12.66,Coffee Shops
2024-03-04,PURCHASE AUTHORIZED CHEN-MARTIN 753 VT VELEZLAND DE  06C2,11.45,Coffee Shops
2025-12-03,REF HARRIS-KELLY 924 TX NORTH DONALD ME  80Y5,1473.51,Electronics
2024-05-03,INV CASTANEDA-BOWMAN 691 NE SOUTH AMANDASTAD MN  43s0,298.64,Clothing
2024-12-12,POS DIAZ-HUTCHINSON 340 GU WOODBURGH MT  41s3,295.33,Utilities
2024-06-25,"POS COCHRAN, TYLER AND RICH 870 NY RYANFURT IA  34Z5",644.71,Electronics
2026-02-04,PURCHASE AUTHORIZED ROJAS-STEVENS 546 KS TANNERLAND NE  29q2,31.28,Public Transport
2026-01-09,INV EVANS-COOLEY 121 MD LUKEMOUTH ME  22d8,44.83,Groceries
2024-07-03,"REF SMITH, DIXON AND SANFORD 675 WA CARLALAND MA  22i6",186.72,Groceries
2025-03-26,POS FOLEY-OLSON 711 VT LAKE PAMELABURY IL  95J5,114.18,Groceries
2025-10-02,INV BENTON-SMITH 144 MH STEVENVILLE TX  50f2,24.57,Public Transport
2025-06-01,"PAYMENT COPELAND, COOLEY AND GRAY 981 MH EAST FELICIA ND  31U5",14.56,Streaming
2025-06-06,ONLINE PAYMENT PG&E ERICHAVEN AK  01h5,244.74,Utilities
2025-11-09,"DEBIT WEBB, THOMPSON AND FORD 369 CT JILLIANTOWN RI  51p3",5.23,Streaming
2024-04-28,DEBIT MCINTOSH AND SONS 057 CA EDWARDHAVEN NV  07Y2,47.33,Gas
2026-02-14,TXN APPLEBEES SOUTH MICHAELMOUTH WI  37p6,64.62,Restaurants
2026-01-18,# KENT-FRANKLIN 612 MO SHANNONCHESTER NV  18b8,211.5,Hotels
2025-08-23,"TXN GILLESPIE, PENA AND ROGERS 215 AK COLLEENMOUTH MI  49e5",91.79,Restaurants
2025-12-21,INV FISCHER INC 764 NM REEDVILLE AS  60A8,51.79,Groceries
2024-08-07,PAYMENT SMITH INC 241 OK NORTH JASON PA  74q1,105.57,Utilities
2025-12-08,PAYMENT WALLACE-MARTIN 658 GU GARCIALAND NE  35z2,104.2,Other
2025-09-09,REF JOHNSTON-HERNANDEZ 052 MP HANSONSTAD IA  47R3,250.44,Other
2024-05-04,"PURCHASE AUTHORIZED OCONNELL, SWANSON AND MORAN 299 LA EAST JONATHAN KS  58I0",168.23,Groceries
2026-01-01,# SIMMONS-MACIAS 457 LA HOFFMANMOUTH NC  75R4,147.3,Utilities
2025-10-01,TXN MANN-WILSON 438 DE NORTH LORI KY  09b2,181.14,Groceries
2025-12-27,INV SULLIVAN-KHAN 459 NV SNOWLAND LA  60F2,456.74,Other
2025-08-18,TXN MCCLAIN-WILLIAMS 952 TX SNYDERMOUTH SD  96v7,221.62,Utilities
2024-08-03,ONLINE PAYMENT FLOWERS-TAYLOR 469 UT WEST LISALAND SC  25Y0,308.03,Other
2024-10-10,"INV MORENO, BUCHANAN AND CLEMENTS 906 KS WHITECHESTER ID  85z5",409.83,Other
2024-03-18,POS WALKER-BARKER 997 SD CLARKEVILLE PR  47o5,1172.39,Electronics
2025-09-23,INV BAKER-RICE 062 TX MARKHAVEN GU  18b6,874.28,Electronics
2024-05-17,ONLINE PAYMENT CAMPBELL-AYALA 156 RI LAKE JESSICA NE  38I8,381.81,Other
2025-07-20,REF CRUZ AND SONS 316 MP MARIAPORT CO  69S5,1967.41,Electronics
2024-07-21,# BECK-WINTERS 355 GA STACEYSIDE WY  81N3,170.96,Utilities
2024-04-12,TXN BEAN-GILMORE 589 ND STEPHENCHESTER MN  74A6,6.85,Other
2024-09-25,INV HERNANDEZ-SMITH 832 GU NORTH JILLIAN NC  58z2,276.48,Clothing
2024-03-06,ONLINE PAYMENT BRYANT LTD 466 IA SLOANCHESTER CA  50X2,7.22,Coffee Shops
2024-11-04,ONLINE PAYMENT EDWARDS LLC 492 CT NORTH ANNVILLE TX  02U4,463.38,Other
2025-04-30,INV GOOGLE SERVICES LAKE KAREN GA  18r4,81.8,Other
2024-09-23,INV THOMAS AND SONS 095 TN LAKE DANAHAVEN CO  74C7,358.98,Other
2024-08-08,"ONLINE PAYMENT MCCLAIN, BERGER AND JOHNSON 280 MH ALVAREZMOUTH NC  58D2",384.01,Hotels
2025-07-07,PURCHASE AUTHORIZED T MOBILE RICHARDBURGH DE  18q6,154.45,Utilities
2024-08-17,REF HAWKINS LLC 767 RI LAKE JAMES KS  33N2,82.06,Other
2025-05-02,INV DICKSON PLC 342 WY JOHNBOROUGH NH  82F6,42.73,Groceries
2024-08-04,"PURCHASE AUTHORIZED SHEPHERD, PETERSON AND SULLIVAN 140 AK WEST WILLIAMBURY FL  67B9",26.57,Groceries
2024-11-25,DEBIT HEB LAKE NICHOLAS NJ  29a8,84.94,Groceries
2024-04-17,ONLINE PAYMENT MONTGOMERY LTD 439 LA EAST DANNYVILLE OH  71r4,48.98,Groceries
2024-09-02,"# BARNES, NEWTON AND BRYANT 831 NC DUKEMOUTH FM  54E9",314.93,Other
2024-04-04,"POS MACK, NEAL AND RILEY 218 MN NICHOLASFORT SD  89Y8",50.18,Other
2025-09-17,TXN SUMMERS PLC 116 DE PORT REGINABOROUGH CT  96R6,38.7,Public Transport
2025-04-10,POS SALAS LTD 867 HI DANIELSIDE CT  30T3,16.21,Public Transport
2025-10-17,"POS GARZA, CROSS AND WILLIAMS 530 IA NEW STEVEN TN  89O7",153.23,Utilities
2024-04-19,"PAYMENT HOWELL, ALVAREZ AND COOK 962 GU WEST JAMESBURGH PA  64K0",135.88,Other
2025-09-03,ONLINE PAYMENT MAY INC 824 PW BYRDMOUTH OR  60Y4,212.72,Other
2024-07-19,"REF FISCHER, FLORES AND DICKSON 615 NV DIANAMOUTH FM  22J6",118.16,Other
2024-12-03,"REF MARQUEZ, GILBERT AND SANDERS 346 OK JAMESBERG NV  99W3",398.14,Other
2024-05-22,# LIBERTY MUTUAL ANNAFURT ND  74u4,163.47,Insurance
2025-06-22,INV JOHNSON-PETERSON 274 VT ANDREATON GA  20I0,35.32,Public Transport
2024-10-16,DEBIT ROMERO PLC 644 UT SOUTH HEATHER WI  99z1,68.36,Groceries
2024-09-28,"REF DRAKE, LAMB AND ESCOBAR 392 AZ LAKE BETH AK  40A0",179.39,Other
2024-10-22,INV LONG-DAUGHERTY 856 OK LEWISSTAD MN  57U3,55.05,Utilities
2025-11-28,PURCHASE AUTHORIZED HALL INC 987 MS SARAHHAVEN GU  52Q3,489.1,Other
2024-12-06,ONLINE PAYMENT DAVIS LLC 825 MN HILLLAND RI  93A2,92.04,Gas
2025-04-13,"# COLE, BROWN AND GOODMAN 526 VA PORT DENNISMOUTH IA  30R3",56.62,Restaurants
2024-11-08,POS SHAFFER-PERKINS 737 ID RANDYTOWN OK  13Z2,477.39,Clothing
2024-11-29,TXN SULLIVAN-WALTON 344 GU JANETSTAD VA  61O5,368.36,Airfare
2024-02-22,INV WILSON LTD 184 CO MERCERTON OK  80h7,93.91,Groceries
2024-12-07,INV GUERRERO-YOUNG 938 NC MELISSATOWN AK  59g5,322.61,Other
2024-11-22,ONLINE PAYMENT BRADLEY GROUP 959 ME SOUTH BRADBURY OR  36p4,308.78,Other
2025-10-18,ONLINE PAYMENT SMITH LLC 686 NJ JENNIFERVILLE SC  03B4,40.11,Gas
2025-07-14,"INV WHITE, WOODS AND WAGNER 196 WA MATTHEWLAND MH  92c7",265.93,Clothing
2024-09-11,"ONLINE PAYMENT SMITH, MOSLEY AND CONLEY 544 HI LOVEHAVEN AK  83v8",41.9,Groceries
2024-02-24,REF HUNTER-OROZCO 611 NM EAST ANTHONYVILLE NC  56W0,342.68,Insurance
2025-12-29,INV CAMPOS-GATES 264 NM NORTH TRACY WY  21W1,2.69,Coffee Shops
2025-05-30,"TXN WRIGHT, RUSSELL AND WALTER 377 NH EAST KYLEMOUTH WI  14o3",209.3,Other
2025-03-04,INV PATTERSON INC 709 IL JUSTINCHESTER AK  07e7,89.3,Other
2024-12-05,# HILL GROUP 850 WV KLEINTOWN TX  88I0,144.82,Restaurants
